,user_id,business_id,stars
385,YwaKGmRNnSa3R3N4Hf9jLw,1CR2ddUcjYYwRd5JLtiRrw,4
387,YwaKGmRNnSa3R3N4Hf9jLw,UPIYuRaZvknINOd1w8kqRQ,4
388,YwaKGmRNnSa3R3N4Hf9jLw,UMqfeCItzQ2glr4d9apGlA,5
390,YwaKGmRNnSa3R3N4Hf9jLw,QDeB3ZtWYzVJJ0KK-HM-PA,4
391,YwaKGmRNnSa3R3N4Hf9jLw,CoyeXg8FBsS_d20QzNIy-A,5
392,YwaKGmRNnSa3R3N4Hf9jLw,riFzCvp77DMKDX-5GoTpqA,4
393,YwaKGmRNnSa3R3N4Hf9jLw,UCpUOtvqR-NBWBNVMzJleA,3
395,YwaKGmRNnSa3R3N4Hf9jLw,xVEtGucSRLk5pxxN0t4i6g,5
397,YwaKGmRNnSa3R3N4Hf9jLw,Vs7gc9EE3k9wARuUcN9piA,4
398,YwaKGmRNnSa3R3N4Hf9jLw,rq5dgoksPHkJwJNQKlGQ7w,4
400,YwaKGmRNnSa3R3N4Hf9jLw,wpnLPAnkMEb1NpC3xiD_qg,5
401,YwaKGmRNnSa3R3N4Hf9jLw,P8uECqGqXWTwEndkh-6bQw,4
403,YwaKGmRNnSa3R3N4Hf9jLw,g8OnV26ywJlZpezdBnOWUQ,4
405,YwaKGmRNnSa3R3N4Hf9jLw,n_K2xa_nqzUqaUJa0S_5tQ,3
406,YwaKGmRNnSa3R3N4Hf9jLw,DkYS3arLOhA8si5uUEmHOw,3
407,YwaKGmRNnSa3R3N4Hf9jLw,eZcCFV-8X91ZSnmB9807bw,4
409,YwaKGmRNnSa3R3N4Hf9jLw,TfabYPasZ1oOMN6JLa-yvw,5
410,YwaKGmRNnSa3R3N4Hf9jLw,EnCIojgP5KTr1leaysFE3A,4
411,YwaKGmRNnSa3R3N4Hf9jLw,f4kNNLU_0q_2J711jCN7dA,5
412,YwaKGmRNnSa3R3N4Hf9jLw,Z5eukYH32_nFljOTC2DJ0g,4
413,YwaKGmRNnSa3R3N4Hf9jLw,j5nPiTwWEFr-VsePew7Sjg,4
414,YwaKGmRNnSa3R3N4Hf9jLw,eoHdUeQDNgQ6WYEnP2aiRw,3
416,YwaKGmRNnSa3R3N4Hf9jLw,-IWsoxH7mLJTTpU5MmWY4w,4
417,YwaKGmRNnSa3R3N4Hf9jLw,EAwh1OmG6t6p3nRaZOW_AA,4
418,YwaKGmRNnSa3R3N4Hf9jLw,1ZnVfS-qP19upP_fwOhZsA,5
419,YwaKGmRNnSa3R3N4Hf9jLw,iA8Ve2sZKN5Vz3mYKrtCaQ,4
420,YwaKGmRNnSa3R3N4Hf9jLw,lTixk1IT-D4hoMZ6LgoyHQ,4
421,YwaKGmRNnSa3R3N4Hf9jLw,BCAw9a_kyx2RddRH9tMmKQ,4
422,YwaKGmRNnSa3R3N4Hf9jLw,ugLqbAvBdRDc-gS4hpslXw,5
423,YwaKGmRNnSa3R3N4Hf9jLw,A5Rkh7UymKm0_Rxm9K2PJw,3
424,YwaKGmRNnSa3R3N4Hf9jLw,DYAorbxOyubUB_wtQRCdug,3
425,YwaKGmRNnSa3R3N4Hf9jLw,OVTY-NpcTA7iXbMQmusv3A,3
427,YwaKGmRNnSa3R3N4Hf9jLw,fHM09_y3QX3n4a_bIFbk_w,4
428,YwaKGmRNnSa3R3N4Hf9jLw,7sb2FYLS2sejZKxRYF9mtg,5
430,YwaKGmRNnSa3R3N4Hf9jLw,Z0YOHYA6YtW131xULbnMzQ,4
432,YwaKGmRNnSa3R3N4Hf9jLw,hroo5nOO8b9QhHX0GLg7oA,4
433,YwaKGmRNnSa3R3N4Hf9jLw,0w3BdEOxvwKTpypwbN5kiQ,4
437,YwaKGmRNnSa3R3N4Hf9jLw,p3YqOYELqXtLyHz9T49p_w,4
439,YwaKGmRNnSa3R3N4Hf9jLw,JyxHvtj-syke7m9rbza7mA,5
441,YwaKGmRNnSa3R3N4Hf9jLw,olmCDBoMF-EhN8U2livBSg,4
442,YwaKGmRNnSa3R3N4Hf9jLw,uW6UHfONAmm8QttPkbMewQ,5
443,YwaKGmRNnSa3R3N4Hf9jLw,VHZPbCbIPHEkKOotdCTiow,3
444,YwaKGmRNnSa3R3N4Hf9jLw,ECOkEVUodMLUxvI0PMI4gQ,3
445,YwaKGmRNnSa3R3N4Hf9jLw,BcW7Z9lPmOB_8eS2lEuOqQ,3
447,YwaKGmRNnSa3R3N4Hf9jLw,Cni2l-VKG_pdospJ6xliXQ,4
448,NIhcRW6DWvk1JQhDhXwgOQ,LYWbyu1EQM2o5hwHG5_Ldg,5
449,NIhcRW6DWvk1JQhDhXwgOQ,ruWTngdiC68O9la27hvvHw,4
450,NIhcRW6DWvk1JQhDhXwgOQ,Er8DpPwf_lHHv64ncWhD8g,5
451,NIhcRW6DWvk1JQhDhXwgOQ,e13SEvJud_vgeDR_doL4sQ,3
452,Itzy1C-zulmAH0lPKpmZzA,zdE82PiD6wquvjYLyhOJNA,5
454,Itzy1C-zulmAH0lPKpmZzA,2weQS-RnoOBhb1KsHKyoSQ,4
457,Itzy1C-zulmAH0lPKpmZzA,HPLB1Tr8ZB5UkD-2umKPdA,5
458,Itzy1C-zulmAH0lPKpmZzA,ujHiaprwCQ5ewziu0Vi9rw,4
459,Itzy1C-zulmAH0lPKpmZzA,RESDUcs7fIiihp38-d6_6g,3
461,Itzy1C-zulmAH0lPKpmZzA,K7lWdNUhCbcnEvI0NhGewg,4
462,bURNbPAnm_pxFiB5LvA4ug,dCUuzw3R2rPqKyN2Zl9zRw,3
463,AnpIbinfzqdoETYZ9XqQ3g,dn_ipqbm7_jUz5X3rDez_A,3
464,x0WpY0u5PqIeBqP9MaLfqA,SsN-SaGGkJn2Qm-jSDQ4aQ,5
465,x0WpY0u5PqIeBqP9MaLfqA,cYwJA2A6I12KNkm2rtXd5g,4
469,x0WpY0u5PqIeBqP9MaLfqA,ABJjxuO6oh5D9R48-eAUdQ,3
471,O8M-LETl8rMBPwr9E8HxXg,2weQS-RnoOBhb1KsHKyoSQ,5
472,O8M-LETl8rMBPwr9E8HxXg,UPIYuRaZvknINOd1w8kqRQ,5
473,O8M-LETl8rMBPwr9E8HxXg,lGy7jJ9oVZUJNkmZj7ewgA,5
474,O8M-LETl8rMBPwr9E8HxXg,awI4hHMfa7H0Xf0-ChU5hg,5
476,O8M-LETl8rMBPwr9E8HxXg,FLMxWQO-ckCQmGZhU9OQgw,3
477,O8M-LETl8rMBPwr9E8HxXg,DkYS3arLOhA8si5uUEmHOw,4
479,O8M-LETl8rMBPwr9E8HxXg,AyEtowSGi9vx0-xFfrgjWw,3
480,O8M-LETl8rMBPwr9E8HxXg,LR0qF0FEVsCOhYWUOiH26A,2
481,O8M-LETl8rMBPwr9E8HxXg,K7lWdNUhCbcnEvI0NhGewg,3
482,O8M-LETl8rMBPwr9E8HxXg,fHM09_y3QX3n4a_bIFbk_w,4
484,2s27wyX1hn2lL1jv5Sn36w,f4x1YBxkLrZg652xt2KR5g,2
485,2s27wyX1hn2lL1jv5Sn36w,H8qpFitIesth86zqR4cwYg,5
486,2s27wyX1hn2lL1jv5Sn36w,q-zZgXKAQFLEgMp9ZNllgQ,1
487,2s27wyX1hn2lL1jv5Sn36w,QJR4qBUHegWEozSQrGmBPw,3
488,2s27wyX1hn2lL1jv5Sn36w,DESv2ys6SjBKA4SyDtJvxw,4
490,2s27wyX1hn2lL1jv5Sn36w,2weQS-RnoOBhb1KsHKyoSQ,3
492,2s27wyX1hn2lL1jv5Sn36w,K7lWdNUhCbcnEvI0NhGewg,4
493,4PIcs3X-Ro_KoczDJ3y4ZQ,--9e1ONYQuAa-CB_Rrw7Tw,5
494,4PIcs3X-Ro_KoczDJ3y4ZQ,w8RWhhuKxMiFCpvFvIQ3zg,4
497,4PIcs3X-Ro_KoczDJ3y4ZQ,ujHiaprwCQ5ewziu0Vi9rw,1
499,4PIcs3X-Ro_KoczDJ3y4ZQ,eoHdUeQDNgQ6WYEnP2aiRw,2
503,4PIcs3X-Ro_KoczDJ3y4ZQ,K7lWdNUhCbcnEvI0NhGewg,5
505,EE9txZm_zUFqWeYGVGaFNg,CiYLq33nAyghFkUR15pP-Q,3
506,EE9txZm_zUFqWeYGVGaFNg,GHS1rVjO-RMcRB6WJLpCDQ,3
508,EE9txZm_zUFqWeYGVGaFNg,Fi-2ruy5x600SX4avnrFuA,3
509,EE9txZm_zUFqWeYGVGaFNg,g8oxQ1Ji9mr9PMjhEfaWSg,2
510,EE9txZm_zUFqWeYGVGaFNg,awI4hHMfa7H0Xf0-ChU5hg,5
511,EE9txZm_zUFqWeYGVGaFNg,MqYYYNA-ZYvV-1w5qcmMoA,4
512,EE9txZm_zUFqWeYGVGaFNg,g8OnV26ywJlZpezdBnOWUQ,5
514,EE9txZm_zUFqWeYGVGaFNg,698nukvxe7mq2Fra5vDikQ,5
515,EE9txZm_zUFqWeYGVGaFNg,Z0YOHYA6YtW131xULbnMzQ,4
517,EE9txZm_zUFqWeYGVGaFNg,rvnTFEq7R2ZHg0_CYbBNFw,3
520,EE9txZm_zUFqWeYGVGaFNg,5shgJB7a-2_gdnzc0gsOtg,5
522,VZdjfp53dguI6xDjz7AQxg,RwMLuOkImBIqqYj4SSKSPg,5
523,VZdjfp53dguI6xDjz7AQxg,0NmTwqYEQiKErDv4a55obg,5
524,VZdjfp53dguI6xDjz7AQxg,_w5hBpkjHs5_Hv3pLeHtIw,3
525,VZdjfp53dguI6xDjz7AQxg,X8c23dur0ll2D9XTu-I8Qg,1
526,VZdjfp53dguI6xDjz7AQxg,P7pxQFqr7yBKMMI2J51udw,5
527,VZdjfp53dguI6xDjz7AQxg,DkYS3arLOhA8si5uUEmHOw,5
528,VZdjfp53dguI6xDjz7AQxg,QJatAcxYgK1Zp9BRZMAx7g,2
532,VZdjfp53dguI6xDjz7AQxg,rvnTFEq7R2ZHg0_CYbBNFw,5
533,VZdjfp53dguI6xDjz7AQxg,iCQpiavjjPzJ5_3gPD5Ebg,5
534,yz0s55qwi_WqVjmbyZ9ICw,qmIHO-6T_KEfPC9jyGDamQ,3
536,yz0s55qwi_WqVjmbyZ9ICw,rtlsfmdufArhk-47sWIf2w,5
537,yz0s55qwi_WqVjmbyZ9ICw,H8qpFitIesth86zqR4cwYg,5
540,yz0s55qwi_WqVjmbyZ9ICw,2weQS-RnoOBhb1KsHKyoSQ,3
542,yz0s55qwi_WqVjmbyZ9ICw,g8OnV26ywJlZpezdBnOWUQ,3
543,yz0s55qwi_WqVjmbyZ9ICw,N8D-5-fW7EkBdKjNYGhu0A,3
544,yz0s55qwi_WqVjmbyZ9ICw,0q_BHpxbikVtPRRLRu-U0g,4
546,yz0s55qwi_WqVjmbyZ9ICw,y4ETe3DkcIjjr_eyeg5U5g,3
547,lmJy4OwP_TyHIg8a8Q0RsA,DkYS3arLOhA8si5uUEmHOw,4
549,lmJy4OwP_TyHIg8a8Q0RsA,RESDUcs7fIiihp38-d6_6g,4
552,zwhty_ZmxbHAHoDfMjNbag,zdE82PiD6wquvjYLyhOJNA,5
553,zwhty_ZmxbHAHoDfMjNbag,UPIYuRaZvknINOd1w8kqRQ,4
554,zwhty_ZmxbHAHoDfMjNbag,4k3RlMAMd46DZ_JyZU0lMg,5
555,zwhty_ZmxbHAHoDfMjNbag,65eDIQ8bpMJFtgdyX7ulVA,4
556,zwhty_ZmxbHAHoDfMjNbag,w8RWhhuKxMiFCpvFvIQ3zg,4
558,zwhty_ZmxbHAHoDfMjNbag,N6MzDoao6s68nAIW8vS9dQ,5
559,zwhty_ZmxbHAHoDfMjNbag,ZibmYdOPKLlqDM9oR6xzOA,4
560,zwhty_ZmxbHAHoDfMjNbag,rq5dgoksPHkJwJNQKlGQ7w,4
562,zwhty_ZmxbHAHoDfMjNbag,olmCDBoMF-EhN8U2livBSg,5
563,zwhty_ZmxbHAHoDfMjNbag,zEaGcSVPDQipnRdEZp-F6g,5
565,zwhty_ZmxbHAHoDfMjNbag,uW6UHfONAmm8QttPkbMewQ,5
567,zwhty_ZmxbHAHoDfMjNbag,5shgJB7a-2_gdnzc0gsOtg,5
568,zwhty_ZmxbHAHoDfMjNbag,-WLrZPzjKfrftLWaCi1QZQ,4
569,zwhty_ZmxbHAHoDfMjNbag,OVTY-NpcTA7iXbMQmusv3A,4
571,zwhty_ZmxbHAHoDfMjNbag,DYAorbxOyubUB_wtQRCdug,4
572,zwhty_ZmxbHAHoDfMjNbag,DkYS3arLOhA8si5uUEmHOw,4
573,zwhty_ZmxbHAHoDfMjNbag,jLxeBgWhLRbII2ACkgH1Sg,5
574,zwhty_ZmxbHAHoDfMjNbag,gTw6PENNGl68ZPUpYWP50A,4
575,zwhty_ZmxbHAHoDfMjNbag,FLMxWQO-ckCQmGZhU9OQgw,3
576,zwhty_ZmxbHAHoDfMjNbag,YXohNvMTCmGhFMSQsDZq1g,3
577,zwhty_ZmxbHAHoDfMjNbag,klddGAcNIpE_aB5sd1hNXw,5
578,zwhty_ZmxbHAHoDfMjNbag,VHZPbCbIPHEkKOotdCTiow,5
579,zwhty_ZmxbHAHoDfMjNbag,KalAJyO0Zpg3K1wVwYXBHA,3
580,zwhty_ZmxbHAHoDfMjNbag,f4kNNLU_0q_2J711jCN7dA,4
582,zwhty_ZmxbHAHoDfMjNbag,TfabYPasZ1oOMN6JLa-yvw,5
583,zwhty_ZmxbHAHoDfMjNbag,UTXNr62dGSK-tet8OeXUcQ,3
584,zwhty_ZmxbHAHoDfMjNbag,GHS1rVjO-RMcRB6WJLpCDQ,3
585,zwhty_ZmxbHAHoDfMjNbag,IMLrj2klosTFvPRLv56cng,4
586,zwhty_ZmxbHAHoDfMjNbag,rioQ_p2pILNbJ4Xp5jW6-Q,4
588,zwhty_ZmxbHAHoDfMjNbag,N0apJkxIem2E8irTBRKnHw,3
589,zwhty_ZmxbHAHoDfMjNbag,K7lWdNUhCbcnEvI0NhGewg,5
590,zwhty_ZmxbHAHoDfMjNbag,KskYqH1Bi7Z_61pH6Om8pg,5
592,zwhty_ZmxbHAHoDfMjNbag,pomGBqfbxcqPv14c3XH-ZQ,4
593,zwhty_ZmxbHAHoDfMjNbag,Vs7gc9EE3k9wARuUcN9piA,5
595,zwhty_ZmxbHAHoDfMjNbag,DYuOxkW4DtlJsTHdxdXSlg,4
596,zwhty_ZmxbHAHoDfMjNbag,bSY97kgQpJ5BrpgW40V1qg,4
597,zwhty_ZmxbHAHoDfMjNbag,GI-CAiZ_Gg3h21PwrANB4Q,5
598,zwhty_ZmxbHAHoDfMjNbag,2SfSzEd3B7WimeZac23zhg,3
600,TxHx1fb8O_MsfQB_ODdTQg,Er8DpPwf_lHHv64ncWhD8g,4
602,TxHx1fb8O_MsfQB_ODdTQg,4JNXUYY8wbaaDmk3BPzlWw,5
603,oH9K7eCuNsYr6MmlM2ZjUg,sqRX-XLlhx4rs2c1TpBf8A,2
604,oH9K7eCuNsYr6MmlM2ZjUg,_w5hBpkjHs5_Hv3pLeHtIw,4
605,oH9K7eCuNsYr6MmlM2ZjUg,XnJeadLrlj9AZB8qSdIR2Q,4
606,oH9K7eCuNsYr6MmlM2ZjUg,rbcfYmJtqwIkk17IeOI5Kw,3
608,aw973Pm1nrTbRjP4zY9B9g,5Zc41a446gV3K_o7CDs69Q,3
609,aw973Pm1nrTbRjP4zY9B9g,ECOkEVUodMLUxvI0PMI4gQ,3
610,aw973Pm1nrTbRjP4zY9B9g,DkYS3arLOhA8si5uUEmHOw,5
611,aw973Pm1nrTbRjP4zY9B9g,X8c23dur0ll2D9XTu-I8Qg,2
612,aw973Pm1nrTbRjP4zY9B9g,wpnLPAnkMEb1NpC3xiD_qg,4
613,8sAGXoMY7I9quLmCO1F8ZQ,1DP5vHxJzCDbgawv0WC3yA,4
614,8sAGXoMY7I9quLmCO1F8ZQ,f9sU31meK0bqAD7922sCog,5
615,8sAGXoMY7I9quLmCO1F8ZQ,Y-S2LhHefBdnX8VP5Bh_JA,3
617,Ty9gWdFWh8Ka8ChN2FLovA,K7fip0nDFFdCC7OCnNOotQ,1
618,Ty9gWdFWh8Ka8ChN2FLovA,4JNXUYY8wbaaDmk3BPzlWw,3
619,eElrvnBme9B9IeiQEL-jTQ,3kdSl5mo9dWC4clrQjEDGg,5
620,uI5Rve_2YWFrhX2rowdkUg,q18xbq3Cbyp_BJyfMQxFxg,5
621,uI5Rve_2YWFrhX2rowdkUg,aT_SsfZ6GQgJGyuIv1Hapw,5
622,uI5Rve_2YWFrhX2rowdkUg,RESDUcs7fIiihp38-d6_6g,4
623,uI5Rve_2YWFrhX2rowdkUg,3kdSl5mo9dWC4clrQjEDGg,5
624,MzXPOK2_T5O8GF-4qUVmGA,4JNXUYY8wbaaDmk3BPzlWw,5
625,BxNBl3VrzLBAkwpJ3EUgXg,gTlDDzDEHyDQ6iwjNhpI6A,1
626,BxNBl3VrzLBAkwpJ3EUgXg,K7lWdNUhCbcnEvI0NhGewg,5
628,HUXgan4Zm5W_xyy27RiCEA,J4CATH00YZrq8Bne2S4_cw,5
629,HUXgan4Zm5W_xyy27RiCEA,SZEFE5hL7aN5nM-A44iPwQ,5
633,HUXgan4Zm5W_xyy27RiCEA,hroo5nOO8b9QhHX0GLg7oA,4
637,ZbkA2bI3HGqQmy_z-YWAmg,PgJgpW4TKQ8IoALH2Yq-zA,5
638,ZbkA2bI3HGqQmy_z-YWAmg,EAwh1OmG6t6p3nRaZOW_AA,5
641,2Yg3D3xUNNzmn-SicXZOnA,ahSFUPojs9X3-1jP-QPb-w,4
642,2Yg3D3xUNNzmn-SicXZOnA,0NmTwqYEQiKErDv4a55obg,4
643,2Yg3D3xUNNzmn-SicXZOnA,K0j_Znzin0jShXVnpvW86A,4
644,2Yg3D3xUNNzmn-SicXZOnA,P7pxQFqr7yBKMMI2J51udw,3
646,2Yg3D3xUNNzmn-SicXZOnA,wWuGa3OOQJro_XGe-GKBXA,4
647,2Yg3D3xUNNzmn-SicXZOnA,pH0BLkL4cbxKzu471VZnuA,4
648,2Yg3D3xUNNzmn-SicXZOnA,K7lWdNUhCbcnEvI0NhGewg,4
649,2Yg3D3xUNNzmn-SicXZOnA,cYwJA2A6I12KNkm2rtXd5g,4
650,2Yg3D3xUNNzmn-SicXZOnA,4JNXUYY8wbaaDmk3BPzlWw,4
652,2Yg3D3xUNNzmn-SicXZOnA,ujHiaprwCQ5ewziu0Vi9rw,4
653,ltTLCzM4p-1cnC70SPNfSA,fL-b760btOaGa85OJ9ut3w,5
654,ltTLCzM4p-1cnC70SPNfSA,zEaGcSVPDQipnRdEZp-F6g,4
655,ltTLCzM4p-1cnC70SPNfSA,B_WggEKFq-ZFNui8CHPYvA,3
657,ltTLCzM4p-1cnC70SPNfSA,GHS1rVjO-RMcRB6WJLpCDQ,4
658,ltTLCzM4p-1cnC70SPNfSA,f4kNNLU_0q_2J711jCN7dA,4
660,ltTLCzM4p-1cnC70SPNfSA,EAwh1OmG6t6p3nRaZOW_AA,4
661,ltTLCzM4p-1cnC70SPNfSA,ECOkEVUodMLUxvI0PMI4gQ,1
662,nD60twHjxkBw4rqoUOk8xg,5Zc41a446gV3K_o7CDs69Q,1
663,DRH27qFWsNjMF6dMBwOMGg,yfxDa8RFOvJPQh0rNtakHA,4
664,DRH27qFWsNjMF6dMBwOMGg,dYMhfzyZyklXELmYq_wfKg,3
665,DRH27qFWsNjMF6dMBwOMGg,ujHiaprwCQ5ewziu0Vi9rw,5
667,NXUYqamg1hKTGfAwVrdgcQ,d_L-rfS1vT3JMzgCUGtiow,5
668,NXUYqamg1hKTGfAwVrdgcQ,FLMxWQO-ckCQmGZhU9OQgw,3
671,NXUYqamg1hKTGfAwVrdgcQ,4JNXUYY8wbaaDmk3BPzlWw,4
672,NXUYqamg1hKTGfAwVrdgcQ,iCQpiavjjPzJ5_3gPD5Ebg,3
673,BTsyCC8AmftuDQCDTqBDAw,dYMhfzyZyklXELmYq_wfKg,3
674,BTsyCC8AmftuDQCDTqBDAw,eoHdUeQDNgQ6WYEnP2aiRw,4
676,BTsyCC8AmftuDQCDTqBDAw,DkYS3arLOhA8si5uUEmHOw,5
678,BTsyCC8AmftuDQCDTqBDAw,q18xbq3Cbyp_BJyfMQxFxg,3
679,BTsyCC8AmftuDQCDTqBDAw,T0Uw6vwwfO3el29wBoDamQ,3
680,BTsyCC8AmftuDQCDTqBDAw,ujHiaprwCQ5ewziu0Vi9rw,4
682,BTsyCC8AmftuDQCDTqBDAw,aT_SsfZ6GQgJGyuIv1Hapw,3
683,BTsyCC8AmftuDQCDTqBDAw,esBRj9uPRzwxaW4Lz1XGLA,2
684,BTsyCC8AmftuDQCDTqBDAw,ZkGDCVKSdf8m76cnnalL-A,2
685,BTsyCC8AmftuDQCDTqBDAw,K7lWdNUhCbcnEvI0NhGewg,4
687,_xzu_cuxhcbbfx6ASYev_g,faPVqws-x-5k2CQKDNtHxw,4
688,_xzu_cuxhcbbfx6ASYev_g,VrGI7_nRjXpn0415S3coGQ,3
689,_xzu_cuxhcbbfx6ASYev_g,DkYS3arLOhA8si5uUEmHOw,5
690,_xzu_cuxhcbbfx6ASYev_g,7sb2FYLS2sejZKxRYF9mtg,5
691,_xzu_cuxhcbbfx6ASYev_g,BslEhCyzaQPfpHtDogb4hQ,5
692,8ZltQWq5Q1C-D8VMVEUBwQ,f4x1YBxkLrZg652xt2KR5g,4
693,8ZltQWq5Q1C-D8VMVEUBwQ,rvnTFEq7R2ZHg0_CYbBNFw,3
694,8ZltQWq5Q1C-D8VMVEUBwQ,nVAJZ6BJ9PPlxDXn976R6A,5
696,KtERwGUIK2urGM1mejPYiA,K7fip0nDFFdCC7OCnNOotQ,3
699,KtERwGUIK2urGM1mejPYiA,SwAZBCyFtVo_8vkRbJhdkA,5
700,yFqO3NGu5xHOo20Xs4JUjg,ruWTngdiC68O9la27hvvHw,4
701,yFqO3NGu5xHOo20Xs4JUjg,umXvdus9LbC6oxtLdXelFQ,5
703,yFqO3NGu5xHOo20Xs4JUjg,UMqfeCItzQ2glr4d9apGlA,4
704,yFqO3NGu5xHOo20Xs4JUjg,VrGI7_nRjXpn0415S3coGQ,4
706,yFqO3NGu5xHOo20Xs4JUjg,ujHiaprwCQ5ewziu0Vi9rw,4
707,yFqO3NGu5xHOo20Xs4JUjg,l_GV0hgEoTUf70uJVT0_hg,4
708,yFqO3NGu5xHOo20Xs4JUjg,CoyeXg8FBsS_d20QzNIy-A,4
709,7JAdkaWbXuXA4YULqxKaMg,cJWbbvGmyhFiBpG_5hf5LA,3
710,7JAdkaWbXuXA4YULqxKaMg,PbyqDJf815zRn-7p6vYpAQ,2
712,7JAdkaWbXuXA4YULqxKaMg,-WLrZPzjKfrftLWaCi1QZQ,3
713,4EvMmwNoIcVCQapOGtOupg,2weQS-RnoOBhb1KsHKyoSQ,4
714,4EvMmwNoIcVCQapOGtOupg,K0j_Znzin0jShXVnpvW86A,4
715,4EvMmwNoIcVCQapOGtOupg,kJAmLFgiIjtjULunpr3NNg,4
716,C1K9VHWJuBInQTNBEfWqhw,YQ--LJ7pvjiDSqNv0TuKTQ,4
717,C1K9VHWJuBInQTNBEfWqhw,dYMhfzyZyklXELmYq_wfKg,2
719,C1K9VHWJuBInQTNBEfWqhw,O_C-2kZMHGnq3ZDL_OaG6Q,5
720,C1K9VHWJuBInQTNBEfWqhw,OVTZNSkSfbl3gVB9XQIJfw,3
722,C1K9VHWJuBInQTNBEfWqhw,eoHdUeQDNgQ6WYEnP2aiRw,3
723,C1K9VHWJuBInQTNBEfWqhw,R6jpwPBe9edy0P64uyaLKA,2
724,C1K9VHWJuBInQTNBEfWqhw,ujHiaprwCQ5ewziu0Vi9rw,4
725,C1K9VHWJuBInQTNBEfWqhw,dKdApYVFDSNYsNOso6NYlA,4
727,C1K9VHWJuBInQTNBEfWqhw,P7pxQFqr7yBKMMI2J51udw,4
728,C1K9VHWJuBInQTNBEfWqhw,cYwJA2A6I12KNkm2rtXd5g,4
729,C1K9VHWJuBInQTNBEfWqhw,nUpz0YiBsOK7ff9k3vUJ3A,4
730,C1K9VHWJuBInQTNBEfWqhw,K7lWdNUhCbcnEvI0NhGewg,5
731,C1K9VHWJuBInQTNBEfWqhw,4JNXUYY8wbaaDmk3BPzlWw,5
732,C1K9VHWJuBInQTNBEfWqhw,RESDUcs7fIiihp38-d6_6g,5
733,WbqMdZRi5FeBJHKvwtNhwg,fQt4D34vcJNtEf8Q4zte3w,3
734,WbqMdZRi5FeBJHKvwtNhwg,ECOkEVUodMLUxvI0PMI4gQ,2
735,T0HWgeviH7722ZJpWFrB4Q,_j2EtQtgLuXGRBfbM5YwZA,4
736,T0HWgeviH7722ZJpWFrB4Q,rioQ_p2pILNbJ4Xp5jW6-Q,4
738,T0HWgeviH7722ZJpWFrB4Q,El4FC8jcawUVgw_0EIcbaQ,5
740,T0HWgeviH7722ZJpWFrB4Q,ZkGDCVKSdf8m76cnnalL-A,2
741,4c476nX33LrEFvtNToF4Ow,2weQS-RnoOBhb1KsHKyoSQ,3
742,4c476nX33LrEFvtNToF4Ow,j5nPiTwWEFr-VsePew7Sjg,4
743,fcNU65OaCj7slBJ60VSQgw,dYMhfzyZyklXELmYq_wfKg,4
744,fcNU65OaCj7slBJ60VSQgw,AjWFFZN8KwyqJzzi0DyEsw,1
747,RO3vznPVVw5NWcgfP3k17A,UUGoM4q4i8rK2CBRS0xDAw,5
749,RO3vznPVVw5NWcgfP3k17A,DzKl51tivGJMLiNsQqf38w,5
750,uwt8VZMQX_rHqCLfPdrQXA,-3zffZUHoY8bQjGfPSoBKQ,5
751,3Rn993btYslL-3D902Bxlw,OVTZNSkSfbl3gVB9XQIJfw,1
753,3Rn993btYslL-3D902Bxlw,rvnTFEq7R2ZHg0_CYbBNFw,3
754,3Rn993btYslL-3D902Bxlw,ujHiaprwCQ5ewziu0Vi9rw,4
756,PPQd20F20eIWBdnrf2iArg,DkYS3arLOhA8si5uUEmHOw,5
757,PPQd20F20eIWBdnrf2iArg,ZkGDCVKSdf8m76cnnalL-A,4
758,PPQd20F20eIWBdnrf2iArg,K7lWdNUhCbcnEvI0NhGewg,3
759,PPQd20F20eIWBdnrf2iArg,pKk7jCFIm96qDdk0laVT2w,3
761,yhdwc7zvDAUwDxMxKWIluw,El4FC8jcawUVgw_0EIcbaQ,2
762,yhdwc7zvDAUwDxMxKWIluw,awI4hHMfa7H0Xf0-ChU5hg,5
763,yQhbPlpPUxja-S1bTKAyFA,El4FC8jcawUVgw_0EIcbaQ,4
764,U9yWtQO_0LPjtaU9jN0JsA,7fxebHYUwIF6CakxSr70iQ,3
765,VCXtl0vibVq36wyn5fRSIg,fL-b760btOaGa85OJ9ut3w,5
767,EJPBXvEdaodsPQuYBT6low,d_L-rfS1vT3JMzgCUGtiow,5
769,EJPBXvEdaodsPQuYBT6low,YuiM5VKscO8rS1EX7f19_g,4
770,UsXqCXRZwSCSw0AT7y1uBg,G-5kEa6E6PD5fkBRuA7k9Q,3
772,Qv_sHg9kBNE3PB-HFBrgTw,DkYS3arLOhA8si5uUEmHOw,4
773,Qv_sHg9kBNE3PB-HFBrgTw,EAwh1OmG6t6p3nRaZOW_AA,4
774,Qv_sHg9kBNE3PB-HFBrgTw,C9ImzBi5fn742ZcAYDww2A,4
775,Qv_sHg9kBNE3PB-HFBrgTw,iCQpiavjjPzJ5_3gPD5Ebg,4
776,JM9jODLEp8_AZeF3TwftXg,N7yuiiu8jhQ-Fl9Npflreg,4
778,JM9jODLEp8_AZeF3TwftXg,H8qpFitIesth86zqR4cwYg,4
780,JM9jODLEp8_AZeF3TwftXg,faPVqws-x-5k2CQKDNtHxw,4
782,JM9jODLEp8_AZeF3TwftXg,_w5hBpkjHs5_Hv3pLeHtIw,4
